I0602 07:14:28.114929       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-mbchw" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:28.753629       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-hwmkp" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:30.338672       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-nbs7k" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:30.639127       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-p9f9m" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:32.319702       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-pb8p9" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:33.303718       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-x95bk" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:33.985717       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-59zql" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:34.570619       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-6vqkd" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:35.171952       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-z6ndb" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:36.482780       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-6w65r" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:37.170897       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-fk9vb" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:37.516166       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-7c2k9" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:38.346063       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-h596f" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:40.102153       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-q6tkr" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:41.483675       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-hlxwf" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:42.761924       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-qkzwq" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:42.882835       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-4gvf9" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:44.225226       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-hrvpp" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:44.537336       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-6zfrh" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:44.967648       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-4tjk8" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:45.367005       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-rs55m" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:45.692977       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-7l2mk" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:46.189799       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-85hf4" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:46.418931       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-fb6rs" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:47.002494       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-h4l87" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:47.460338       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-gjkfp" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:47.732734       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-w928w" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:49.973125       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-xfgz8" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:51.112939       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-zgpks" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:51.988966       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-7gqjg" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:53.962772       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-b5hqf" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:54.392161       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-8499j" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:55.006678       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-hwmn4" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:55.636172       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-kfvvh" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:57.098313       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-q6h9l" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:59.073290       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-rkhtn" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:14:59.548864       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-sfbkn" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:00.166499       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-t6vhq" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:00.998081       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-tc654" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:01.588861       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer-z5lqk" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:03.189527       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-785bx" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:05.327666       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-85zvd" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:06.879792       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-tqtmf" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:09.554045       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-k4ks4" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:10.435970       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-kjddm" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:15.141311       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-bcznt" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:18.818392       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-kmbnc" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:20.342180       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-z8lqc" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:37.524598       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-tccxt" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:38.161773       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-xh472" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:15:44.579078       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="promtail-vtvsk" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="host-path"
I0602 07:16:58.678850       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="DaemonSet" "msg"="negation anchor matched in resource: /spec/template/spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="autogen-host-path"
I0602 07:17:02.397028       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="DaemonSet" "msg"="negation anchor matched in resource: /spec/template/spec/volumes/1/hostPath/ is not allowed" "name"="promtail" "namespace"="loki-stack" "policy"="disallow-host-path" "rule"="autogen-host-path"
I0602 07:17:04.777761       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="DaemonSet" "msg"="negation anchor matched in resource: /spec/template/spec/volumes/0/hostPath/ is not allowed" "name"="ssm-installer" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="autogen-host-path"
I0602 07:17:06.268971       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="DaemonSet" "msg"="negation anchor matched in resource: /spec/template/spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="autogen-host-path"
I0602 07:17:06.680237       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="DaemonSet" "msg"="negation anchor matched in resource: /spec/template/spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="autogen-host-path"
I0602 07:17:08.655400       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="DaemonSet" "msg"="negation anchor matched in resource: /spec/template/spec/volumes/0/hostPath/ is not allowed" "name"="aws-node" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="autogen-host-path"
I0602 07:17:09.213757       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="DaemonSet" "msg"="negation anchor matched in resource: /spec/template/spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-windows" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="autogen-host-path"
I0602 08:13:08.662512       1 policy_controller.go:400] PolicyController/forceReconciliation "msg"="performing the background scan" "scan interval"="1h0m0s"
I0602 08:14:12.827722       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-2f9rl" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:13.786288       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-29zwt" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:15.353168       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-85jwf" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:15.867361       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-6xdd7" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:16.131601       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-dzdtw" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:17.014812       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-j2fr7" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:18.243541       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-mdmwc" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:18.768009       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-plnlw" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:19.666717       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-qfrqn" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:20.729909       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-srtd7" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:21.490457       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/1/hostPath/ is not allowed" "name"="cloudwatch-agent-tnljb" "namespace"="amazon-cloudwatch" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:26.317293       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-6hqlw" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:26.720910       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-5xvql" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:27.554675       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-fbbh6" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:28.240426       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-b6t9q" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:28.623433       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-mbchw" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:29.150095       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-hwmkp" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:30.797777       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-nbs7k" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:31.147762       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-p9f9m" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:32.492243       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-pb8p9" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:33.777247       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-x95bk" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:34.257756       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-59zql" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:34.993100       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-6vqkd" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:35.775165       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="aws-node-z6ndb" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:36.953740       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-6w65r" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:37.542324       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-fk9vb" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:38.067578       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-7c2k9" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:38.796909       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-h596f" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:40.705791       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-q6tkr" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:41.811092       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-hlxwf" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:43.362662       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-4gvf9" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:43.456186       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-qkzwq" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:44.671598       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-hrvpp" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:45.323237       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-6zfrh" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:46.106392       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-4tjk8" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:46.145441       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="ebs-csi-node-rs55m" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:46.738870       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-7l2mk" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:47.252034       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-85hf4" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
I0602 08:14:47.257971       1 validate.go:42] EngineValidate "msg"="failed to apply rule on resource" "kind"="Pod" "msg"="negation anchor matched in resource: /spec/volumes/0/hostPath/ is not allowed" "name"="kube-proxy-fb6rs" "namespace"="kube-system" "policy"="disallow-host-path" "rule"="host-path"
